51	1700
51	1701
51	1984
51	2375
51	2466
51	2515
51	2516
51	2520
51	2521
52	25
52	118
52	332
52	684
52	694
52	715
52	745
52	1230
52	1637
52	1835
52	1875
52	1939
52	2439
52	2523
52	2526
52	2528
52	2531
52	2543
52	2544
52	2545
52	2550
52	2555
52	2564
52	2569
52	2604
52	2609
53	547
53	717
53	786
53	953
53	1129
53	1493
53	1497
53	1847
53	1951
53	2092
53	2364
53	2609
53	2627
53	2630
53	2634
53	2637
53	2638
53	2639
54	401
54	496
54	663
54	876
54	1264
54	1346
54	1530
54	2113
54	2231
54	2509
54	2642
54	2644
54	2645
54	2648
54	2649
54	2650
54	2651
54	2655
55	74
55	496
55	555
55	832
55	1307
55	2377
56	1369
56	2380
56	2397
56	2681
56	2682
56	2683
56	2684
57	393
57	962
57	2687
57	2688
58	352
58	496
58	2194
58	2675
58	2691
58	2692
58	2694
59	544
59	815
59	1217
59	2022
59	2475
59	2579
59	2706
60	197
60	692
60	818
60	984
60	1287
61	59
61	100
61	223
61	267
61	269
61	518
61	880
61	1099
61	1106
61	1604
61	1843
61	1906
61	2172
61	2228
61	2358
61	2515
61	2539
61	2722
61	2724
61	2726
61	2727
61	2728
61	2729
61	2730
61	2731
61	2732
62	555
62	1042
62	1723
62	2734
62	2738
63	300
63	1560
63	1597
63	1927
63	1981
63	2747
63	2748
63	2749
63	2750
63	2751
63	2752
63	2754
64	146
64	439
64	709
64	1559
64	1983
64	2725
64	2758
64	2759
65	8
65	38
65	72
65	85
65	94
65	104
65	226
65	243
65	272
65	290
65	300
65	332
65	361
65	590
65	682
65	696
65	710
65	863
65	930
65	980
65	988
65	1004
65	1008
65	1123
65	1366
65	1394
65	1396
65	1399
65	1405
65	1411
65	1420
65	1488
65	1493
65	1517
65	1525
65	1538
65	1631
65	1670
65	1671
65	1721
65	1794
65	1819
65	1909
65	1923
65	2239
65	2282
65	2287
65	2299
65	2386
65	2497
65	2566
65	2621
65	2734
65	2747
65	2768
65	2769
65	2771
65	2772
65	2773
65	2774
65	2776
65	2777
65	2778
65	2780
65	2781
65	2783
65	2784
65	2788
65	2789
65	2791
65	2792
65	2795
65	2796
66	496
66	2815
66	2816
66	2817
67	480
67	818
67	1678
67	1993
67	2838
68	170
68	173
68	251
68	2843
68	2845
69	249
69	556
69	1565
69	1953
69	2545
69	2549
69	2660
69	2850
70	1899
70	2295
70	2851
70	2852
70	2854
71	298
71	417
71	1678
71	2203
71	2863
72	1072
72	2164
72	2866
72	2868
72	2869
72	2870
73	1083
73	1772
73	2016
73	2669
73	2896
74	709
74	1548
74	1622
74	2231
74	2863
74	2899
75	72
75	249
75	275
75	315
75	1517
75	1535
75	1678
75	2890
76	87
76	1563
76	1564
76	2903
77	4
77	98
77	732
77	1095
77	1135
77	1196
77	2022
77	2060
77	2144
77	2448
77	2925
78	297
78	616
78	619
78	717
78	1115
78	1450
78	2164
79	352
79	844
79	1704
79	1835
80	51
80	1320
80	1417
80	1757
80	2950
81	1229
81	1840
81	2539
81	2954
82	444
82	1634
82	1680
82	2963
82	2968
82	2971
82	2974
83	74
83	186
83	233
83	372
83	468
83	610
83	902
83	1408
83	2011
83	2574
83	2755
83	2793
83	2874
83	2983
83	2986
83	2988
84	495
84	553
84	556
84	582
84	1902
84	2999
84	3000
84	3001
84	3002
84	3003
84	3004
85	59
85	327
85	342
85	660
85	846
85	907
85	2496
85	2723
85	2724
85	3006
85	3010
85	3011
86	59
86	95
86	418
86	487
86	517
86	562
86	726
86	822
86	984
86	1121
86	1150
86	1296
86	1374
86	1394
86	1719
86	1940
86	2082
86	2156
86	2292
86	2417
86	2456
86	2485
86	2539
86	2560
86	2659
86	2831
86	2881
86	2915
86	2993
86	3018
86	3020
86	3021
86	3022
86	3023
86	3024
86	3025
86	3026
86	3027
86	3029
86	3030
86	3031
86	3032
86	3033
86	3034
86	3035
86	3036
86	3037
86	3039
86	3040
86	3041
86	3042
86	3043
86	3044
87	1404
87	1648
87	2039
87	2654
87	2789
87	3085
88	246
88	1333
88	1735
88	2482
88	3092
89	31
89	1121
89	1775
89	3099
90	39
90	263
90	363
90	662
90	1367
90	1414
90	2013
90	2087
90	2336
90	3106
91	11
91	565
91	616
91	619
91	637
91	717
91	1113
91	1126
91	1369
91	1390
91	1810
91	1826
91	2275
91	2401
91	2955
91	3135
91	3136
91	3137
91	3138
92	178
92	399
92	491
92	500
92	939
92	3146
92	3147
93	213
93	343
93	457
93	1556
93	1631
93	1910
93	2747
93	2966
93	3158
93	3159
93	3160
93	3161
93	3162
94	62
94	161
94	246
94	265
94	294
94	317
94	457
94	493
94	566
94	590
94	640
94	663
94	710
94	723
94	726
94	742
94	830
94	877
94	930
94	1023
94	1043
94	1112
94	1318
94	1340
94	1517
94	1534
94	1538
94	1561
94	1670
94	1671
94	1719
94	1866
94	1922
94	1952
94	1999
94	2004
94	2069
94	2109
94	2185
94	2231
94	2233
94	2277
94	2299
94	2512
94	2572
94	2625
94	2682
94	2754
94	2768
94	2773
94	2828
94	2911
94	2952
94	3138
94	3157
94	3161
94	3163
94	3164
94	3165
94	3166
94	3167
94	3168
94	3169
94	3170
94	3171
94	3172
94	3174
94	3175
94	3176
94	3177
94	3178
94	3179
94	3180
94	3181
94	3182
94	3183
94	3184
94	3185
95	18
95	26
95	32
95	86
95	256
95	258
95	318
95	324
95	330
95	335
95	360
95	454
95	477
95	573
95	621
95	691
95	698
95	741
95	781
95	818
95	876
95	1121
95	1131
95	1170
95	1251
95	1355
95	1375
95	1563
95	1564
95	1567
95	1585
95	1623
95	1667
95	1670
95	1678
95	1776
95	1844
95	1896
95	1907
95	2023
95	2041
95	2084
95	2106
95	2159
95	2184
95	2267
95	2310
95	2419
95	2449
95	2450
95	2486
95	2491
95	2520
95	2599
95	2626
95	2712
95	2968
95	3013
95	3032
95	3102
95	3189
95	3194
95	3195
95	3199
95	3201
95	3208
95	3218
95	3222
95	3238
95	3240
95	3252
95	3256
95	3259
95	3260
96	618
96	1236
96	1459
96	1635
96	1658
96	1831
96	1955
96	2857
96	3184
96	3274
96	3279
96	3285
96	3289
97	146
97	285
97	2583
97	3295
98	792
98	1204
98	2265
98	3034
98	3296
99	18
99	87
99	1563
99	1587
99	3247
99	3303
99	3305
99	3306
100	156
100	189
100	428
100	531
100	1437
100	1560
100	1758
100	1759
100	1897
100	2039
100	2274
100	2466
100	2517
100	2873
100	3317
100	3320
100	3321
100	3322
100	3323
100	3324
100	3325
101	334
101	498
101	715
101	2928
101	3329
102	129
102	141
102	157
102	192
102	318
102	327
102	349
102	362
102	438
102	465
102	491
102	498
102	550
102	637
102	674
102	699
102	763
102	785
102	976
102	992
102	1076
102	1240
102	1375
102	1439
102	1534
102	1544
102	1596
102	1627
102	1651
102	1667
102	1671
102	1812
102	1937
102	1949
102	1980
102	1981
102	2051
102	2084
102	2085
102	2242
102	2360
102	2402
102	2497
102	2541
102	2577
102	2578
102	2593
102	2804
102	2924
102	2965
102	2971
102	3001
102	3049
102	3063
102	3067
102	3110
102	3148
102	3236
102	3337
102	3338
102	3339
102	3341
102	3342
102	3343
102	3345
102	3347
102	3348
102	3351
102	3355
102	3356
102	3358
102	3360
102	3361
102	3362
102	3363
102	3370
102	3371
103	18
103	91
103	116
103	125
103	360
103	540
103	579
103	596
103	616
103	618
103	684
103	696
103	716
103	717
103	745
103	808
103	900
103	919
103	969
103	1049
103	1164
103	1524
103	1534
103	1646
103	1653
103	1750
103	1797
103	1899
103	1965
103	2196
103	2208
103	2217
103	2559
103	2690
103	3056
103	3382
103	3385
103	3386
103	3392
103	3393
103	3396
103	3399
103	3400
103	3401
104	127
104	331
104	492
104	660
104	768
104	1203
104	3124
104	3405
104	3406
104	3407
105	80
105	95
105	105
105	132
105	213
105	216
105	241
105	246
105	248
105	265
105	266
105	269
105	275
105	290
105	294
105	327
105	337
105	360
105	444
105	454
105	456
105	467
105	470
105	476
105	477
105	479
105	485
105	486
105	488
105	491
105	492
105	493
105	498
105	541
105	563
105	596
105	710
105	713
105	715
105	724
105	731
105	744
105	745
105	806
105	928
105	978
105	1014
105	1053
105	1112
105	1126
105	1136
105	1331
105	1343
105	1375
105	1378
105	1397
105	1495
105	1517
105	1519
105	1525
105	1534
105	1538
105	1548
105	1559
105	1653
105	1670
105	1719
105	1730
105	1768
105	1778
105	1845
105	1883
105	1922
105	1995
105	2151
105	2238
105	2248
105	2285
105	2291
105	2299
105	2460
105	2473
105	2499
105	2515
105	2521
105	2545
105	2609
105	2747
105	2773
105	2774
105	2788
105	2836
105	2944
105	2946
105	3102
105	3105
105	3157
105	3232
105	3291
105	3343
105	3367
105	3410
105	3411
105	3413
105	3417
105	3419
105	3420
105	3426
105	3429
105	3433
105	3434
105	3437
105	3438
105	3443
105	3445
105	3452
105	3454
105	3471
105	3476
105	3480
105	3482
105	3483
105	3487
105	3488
106	135
106	209
106	710
106	762
106	810
106	833
106	1601
106	1670
106	2485
106	3489
107	1461
107	1636
107	1673
107	2341
107	2348
107	2526
107	2835
107	2884
107	3035
107	3308
107	3491
108	425
108	1990
108	2869
108	3025
108	3494
108	3495
109	212
109	715
109	1720
109	2736
110	285
110	1799
110	2650
110	2687
110	3501
111	286
111	299
111	304
111	733
111	749
111	766
111	818
111	865
111	1183
111	1565
111	3503
111	3504
112	761
112	1462
112	1925
112	2926
112	3512
113	95
113	318
113	330
113	444
113	940
113	1032
113	1594
113	3032
113	3541
114	81
114	279
114	327
114	1898
114	1899
114	2337
114	3125
114	3543
115	29
115	105
115	302
115	315
115	491
115	540
115	579
115	661
115	876
115	1020
115	1301
115	1387
115	1506
115	1719
115	1997
115	2336
115	2525
115	2542
115	2547
115	2560
115	2585
115	2587
115	2640
115	2742
115	2896
115	2996
115	3399
115	3546
115	3547
115	3548
115	3551
116	294
116	3067
116	3557
116	3559
116	3560
117	2
117	129
117	170
117	243
117	297
117	333
117	442
117	715
117	865
117	886
117	902
117	944
117	1403
117	1411
117	1453
117	1476
117	1632
117	1633
117	2999
117	3334
117	3357
117	3567
117	3569
117	3571
117	3580
117	3585
117	3592
117	3595
118	1272
118	1445
118	1820
118	2387
118	3224
118	3464
118	3602
119	21
119	74
119	262
119	317
119	498
119	579
119	590
119	657
119	794
119	1074
119	1534
119	1646
119	1723
119	2393
119	2412
119	3608
119	3611
119	3612
119	3613
119	3614
120	367
120	1687
120	1977
120	2043
120	2367
120	3210
120	3619
120	3620
121	29
121	80
121	84
121	95
121	107
121	131
121	132
121	152
121	186
121	197
121	209
121	229
121	269
121	283
121	300
121	304
121	332
121	343
121	386
121	415
121	419
121	444
121	467
121	473
121	480
121	483
121	484
121	505
121	527
121	540
121	594
121	597
121	623
121	688
121	693
121	788
121	794
121	799
121	885
121	890
121	898
121	989
121	1055
121	1081
121	1099
121	1118
121	1140
121	1210
121	1228
121	1233
121	1236
121	1272
121	1292
121	1317
121	1340
121	1346
121	1347
121	1348
121	1356
121	1358
121	1367
121	1374
121	1375
121	1445
121	1453
121	1467
121	1522
121	1534
121	1559
121	1562
121	1577
121	1587
121	1610
121	1627
121	1786
121	1793
121	1832
121	1840
121	1852
121	1884
121	1991
121	2059
121	2083
121	2106
121	2124
121	2160
121	2164
121	2238
121	2249
121	2269
121	2291
121	2362
121	2367
121	2412
121	2435
121	2436
121	2441
121	2489
121	2530
121	2541
121	2558
121	2590
121	2615
121	2721
121	2805
121	2864
121	2884
121	3082
121	3281
121	3346
121	3367
121	3471
121	3475
121	3501
121	3512
121	3533
121	3630
121	3632
121	3633
121	3637
121	3638
121	3639
121	3640
121	3641
121	3648
121	3649
121	3650
121	3652
121	3653
121	3654
121	3666
121	3667
121	3670
121	3671
121	3681
122	527
122	1354
122	1918
122	2065
122	3686
122	3687
123	1040
123	1418
123	1824
123	1856
123	2726
123	3638
124	848
124	1890
124	3668
124	3703
125	502
125	616
125	794
125	930
125	1063
125	2164
125	3014
126	94
126	361
126	431
126	654
126	724
126	1086
126	1390
126	1438
126	1534
126	1566
126	1716
126	2101
126	3242
126	3716
126	3717
127	619
127	715
127	1344
127	3394
128	304
128	626
128	792
128	821
128	2496
128	3044
128	3720
128	3722
129	348
129	692
129	1015
129	1469
129	3727
130	74
130	213
130	227
130	275
130	294
130	318
130	330
130	540
130	575
130	683
130	717
130	736
130	916
130	1374
130	1375
130	1824
130	2285
130	2470
130	2650
130	2850
130	3068
130	3204
130	3356
130	3416
130	3425
130	3534
130	3730
130	3731
130	3733
130	3736
130	3739
131	80
131	204
131	326
131	467
131	1367
131	2968
131	3254
131	3353
131	3607
131	3744
132	69
132	98
132	187
132	1260
132	1409
132	1852
132	2372
132	2646
132	3505
132	3749
132	3750
132	3752
132	3753
132	3756
133	216
133	262
133	291
133	326
133	327
133	362
133	509
133	570
133	579
133	715
133	785
133	934
133	1110
133	1295
133	1473
133	1922
133	2354
133	2379
133	2527
133	2656
133	2684
133	2952
133	3366
133	3666
134	29
134	95
134	105
134	127
134	318
134	331
134	383
134	444
134	845
134	870
134	887
134	990
134	1020
134	1046
134	1063
134	1244
134	1302
134	1315
134	1373
134	1375
134	1394
134	1506
134	1947
134	2107
134	2108
134	2142
134	2213
134	2217
134	2443
134	2965
134	2998
134	3019
134	3139
134	3232
134	3346
134	3359
134	3399
134	3496
134	3548
134	3680
134	3689
134	3763
134	3764
134	3765
134	3766
134	3767
134	3768
134	3769
134	3772
134	3773
135	131
135	237
135	621
135	2571
136	95
136	128
136	330
136	444
136	504
136	1374
136	1375
136	1377
137	1035
137	1680
137	2747
137	3785
138	110
138	274
138	355
138	500
138	643
138	822
138	1333
138	1497
138	3162
138	3233
138	3286
138	3511
139	37
139	132
139	145
139	237
139	275
139	291
139	320
139	384
139	399
139	409
139	422
139	498
139	563
139	677
139	684
139	767
139	804
139	807
139	920
139	957
139	981
139	1003
139	1023
139	1062
139	1070
139	1087
139	1136
139	1160
139	1221
139	1405
139	1411
139	1420
139	1470
139	1511
139	1663
139	1681
139	1718
139	1732
139	1786
139	1824
139	1845
139	1857
139	1929
139	2004
139	2011
139	2248
139	2418
139	2497
139	2559
139	2573
139	2690
139	2792
139	2942
139	3092
139	3390
139	3400
139	3763
139	3789
139	3790
139	3794
139	3796
139	3797
139	3798
139	3800
140	2
140	72
140	94
140	215
140	242
140	252
140	268
140	274
140	290
140	315
140	335
140	349
140	352
140	404
140	421
140	662
140	691
140	696
140	710
140	713
140	907
140	984
140	1005
140	1023
140	1160
140	1289
140	1310
140	1340
140	1495
140	1498
140	1559
140	1587
140	1625
140	1741
140	2413
140	2456
140	2769
140	3107
140	3254
140	3426
140	3470
140	3632
140	3806
140	3808
141	1845
141	2014
141	3811
141	3812
142	952
142	1219
142	3829
142	3830
143	110
143	286
143	467
143	1178
143	1293
143	1360
143	1388
143	1398
143	2898
143	3834
143	3840
143	3841
144	36
144	217
144	252
144	274
144	290
144	291
144	327
144	335
144	403
144	454
144	456
144	579
144	686
144	725
144	868
144	944
144	947
144	1005
144	1036
144	1361
144	1498
144	1519
144	1534
144	1538
144	1634
144	1719
144	1721
144	1731
144	1948
144	2087
144	2196
144	2276
144	2330
144	2383
144	2419
144	2526
144	2585
144	2861
144	2958
144	3007
144	3202
144	3682
144	3767
144	3809
144	3848
144	3849
144	3851
144	3852
145	152
145	1467
145	2474
145	3856
146	87
146	649
146	744
146	1719
147	663
147	1247
147	1761
147	2769
148	1
148	576
148	877
148	1445
148	2056
148	2078
148	3394
149	139
149	147
149	158
149	213
149	240
149	294
149	327
149	352
149	593
149	907
149	1058
149	1380
149	1536
149	1558
149	1587
149	1870
149	2165
149	2234
149	2299
149	2346
149	2407
149	2495
149	2684
149	2828
149	2915
149	3263
149	3330
149	3868
149	3870
149	3871
149	3873
149	3876
149	3877
149	3879
150	74
150	106
150	294
150	520
150	662
150	740
150	785
150	1630
150	1976
150	1977
150	2408
150	3636
150	3894
150	3898
151	540
151	808
151	1302
151	2380
151	3201
151	3419
151	3904
152	72
152	152
152	299
152	496
152	654
152	688
152	1296
152	1556
152	1734
152	2711
153	492
153	2288
153	3440
153	3442
153	3914
153	3916
153	3917
154	74
154	86
154	128
154	1056
154	1123
154	1634
154	3918
155	335
155	420
155	504
155	529
155	846
155	1775
155	2278
155	2610
155	3357
155	3573
155	3919
155	3920
156	992
156	1439
156	2083
156	2085
157	240
157	2186
157	3356
157	3570
157	3876
158	355
158	656
158	908
158	1140
158	1356
158	2391
158	2476
158	3511
158	3819
158	3922
158	3948
159	179
159	243
159	333
159	1306
159	1670
159	1858
159	2276
159	2596
159	2861
159	3223
160	428
160	584
160	597
160	1988
160	3901
161	17
161	585
161	2221
161	3974
162	451
162	797
162	875
162	1520
162	1629
162	2281
162	3977
163	115
163	128
163	2846
163	3232
164	283
164	773
164	782
164	887
164	2704
164	2945
164	3623
164	3990
164	3991
165	962
165	1368
165	1430
165	3480
165	3994
165	3995
165	3996
165	3998
166	192
166	387
166	661
166	708
166	1159
166	1267
166	1268
166	1274
166	1291
166	1559
166	1777
166	1787
166	2099
166	2390
166	2927
166	3194
166	3310
166	3318
166	3583
166	3982
166	3992
166	4002
166	4004
166	4008
166	4009
166	4010
167	502
167	846
167	1403
167	2258
168	887
168	1188
168	1386
168	3367
169	289
169	2272
169	2740
169	4021
170	1373
170	1374
170	1377
170	1750
170	3107
171	165
171	1563
171	1708
171	2629
171	2757
171	2759
171	3025
171	3026
171	3372
171	4024
171	4025
171	4027
171	4029
171	4030
171	4031
172	91
172	297
172	390
172	617
172	757
172	1221
172	1646
172	1741
172	1751
172	3588
172	3801
172	4035
172	4037
172	4038
172	4039
173	4
173	290
173	343
173	385
173	399
173	441
173	790
173	1104
173	1276
173	1317
173	1677
173	1701
173	2252
173	3114
173	3313
173	3707
173	4047
173	4053
174	18
174	91
174	385
174	751
174	938
174	965
174	1049
174	1982
174	2341
174	3218
174	3494
174	3922
174	4057
174	4058
174	4060
175	69
175	296
175	898
175	1358
175	1453
175	1497
175	2194
175	3423
175	3944
175	4070
175	4075
176	86
176	360
176	540
176	686
176	828
176	1022
176	3672
176	3674
176	4013
177	72
177	275
177	279
177	291
177	756
177	1863
177	2004
177	4081
177	4082
178	756
178	879
178	2254
178	3267
178	3872
179	1
179	94
179	240
179	268
179	274
179	287
179	294
179	337
179	353
179	562
179	579
179	603
179	864
179	930
179	944
179	1008
179	1123
179	1322
179	1399
179	1430
179	1446
179	1498
179	1606
179	1665
179	1671
179	1746
179	1925
179	2185
179	2791
179	2985
179	3007
179	3049
179	3336
179	3367
179	3381
179	4088
179	4094
179	4097
179	4098
180	321
180	416
180	567
180	824
180	861
180	1093
180	1096
180	1193
180	1198
180	1205
180	4104
181	275
181	287
181	422
181	488
181	540
181	662
181	667
181	696
181	713
181	930
181	980
181	992
181	1111
181	1453
181	1481
181	1608
181	1735
181	1890
181	1925
181	1974
181	2049
181	2079
181	2083
181	2132
181	2196
181	2219
181	2360
181	2450
181	2482
181	2607
181	2713
181	2742
181	2957
181	3204
181	3396
181	3401
181	3568
181	3613
181	3634
181	3809
181	4108
181	4109
181	4110
182	18
182	59
182	72
182	74
182	91
182	105
182	294
182	362
182	384
182	385
182	422
182	579
182	785
182	932
182	1049
182	1105
182	1538
182	1755
182	1988
182	1990
182	2068
182	2172
182	2502
182	2723
182	2724
182	2760
182	2805
182	3029
182	3030
182	3031
182	3037
182	3230
182	3330
182	3492
182	3758
182	3905
182	4117
182	4118
182	4119
182	4121
182	4122
182	4123
182	4124
182	4125
182	4126
182	4127
183	291
183	422
183	1492
183	3083
184	1133
184	1271
184	1291
184	3085
184	4114
184	4133
184	4134
185	26
185	140
185	922
185	1360
185	1372
185	1467
185	2557
185	3487
185	3637
185	3955
185	4145
185	4148
185	4155
186	508
186	618
186	793
186	1140
186	1740
186	3063
186	3627
186	3769
186	4003
186	4084
186	4161
186	4162
187	982
187	1292
187	1980
187	2793
188	72
188	74
188	98
188	183
188	300
188	318
188	399
188	526
188	527
188	698
188	739
188	1453
188	1658
188	1803
188	2461
188	2958
188	3118
188	3197
188	3299
188	3340
188	3352
188	3401
188	4178
188	4181
189	68
189	130
189	229
189	348
189	882
189	897
189	898
189	955
189	1287
189	1289
189	1354
189	1486
189	1497
189	1656
189	2194
189	2244
189	2852
189	3279
189	3288
189	3301
189	3440
189	4074
189	4184
189	4185
189	4186
190	343
190	914
190	1430
190	1850
190	2205
190	3594
191	294
191	540
191	579
191	621
191	789
191	877
191	1535
191	2563
191	2779
191	3444
192	249
192	753
192	821
192	981
192	3722
192	4200
193	3854
193	4039
193	4201
193	4202
193	4204
194	94
194	537
194	696
194	850
194	1074
194	1130
194	1398
194	1671
194	1680
194	1807
194	2041
194	2385
194	2441
194	2699
194	3674
194	3677
194	3895
194	4218
194	4253
194	4259
194	4261
195	833
195	3063
195	3964
195	4264
196	14
196	751
196	1378
196	1561
196	2869
196	3044
196	4265
196	4266
196	4274
197	498
197	2742
197	2747
197	2898
197	3158
197	3227
198	80
198	217
198	3450
198	3477
198	3575
198	4244
198	4276
199	2
199	3
199	5
199	7
199	10
199	11
199	12
199	21
199	22
199	24
199	25
199	26
199	27
199	31
199	33
199	35
199	36
199	38
199	40
199	42
199	45
199	50
199	55
199	56
199	57
199	58
199	63
199	64
199	67
199	69
199	72
199	74
199	81
199	86
199	87
199	90
199	91
199	92
199	93
199	95
199	96
199	99
199	105
199	109
199	110
199	112
199	113
199	114
199	115
199	116
199	120
199	121
199	122
199	128
199	130
199	131
199	132
199	135
199	137
199	141
199	143
199	144
199	145
199	149
199	150
199	151
199	152
199	164
199	166
199	168
199	169
199	171
199	172
199	174
199	181
199	182
199	183
199	186
199	188
199	191
199	192
199	197
199	198
199	201
199	202
199	204
199	207
199	209
199	212
199	213
199	214
199	215
199	216
199	217
199	218
199	219
199	221
199	224
199	227
199	229
199	230
199	231
199	232
199	233
199	235
199	237
199	240
199	243
199	248
199	254
199	255
199	257
199	258
199	260
199	262
199	263
199	265
199	266
199	267
199	268
199	269
199	270
199	271
199	276
199	283
199	284
199	291
199	294
199	295
199	296
199	297
199	299
199	300
199	302
199	303
199	304
199	307
199	308
199	313
199	314
199	318
199	322
199	324
199	325
199	326
199	332
199	333
199	335
199	337
199	339
199	343
199	346
199	347
199	350
199	351
199	353
199	354
199	355
199	358
199	359
199	360
199	362
199	365
199	369
199	377
199	380
199	384
199	385
199	386
199	390
199	391
199	392
199	393
199	397
